,weight,CONS_total,vatax,table_row
604,10831.392450907511,51676266.0375089,3578899.9458405133,45
807,10831.392450907511,51676266.0375089,3578899.9458405133,45
6135,10831.392450907511,51684118.678323016,2893050.297135423,45
2957,10831.392450907511,51684825.41599627,2994848.006329246,45
9018,10831.392450907511,51690008.1589336,3430975.82450456,45
4545,10831.392450907511,51695897.639544204,2963665.1696563815,45
10916,10831.392450907511,51697075.53566632,3466693.5612475784,45
19729,10831.392450907511,51697703.74693144,2277254.057133081,45
1647,10831.392450907511,51699447.03319219,3635953.307675489,45
2860,10831.392450907511,51701001.85607339,3193649.3874998707,45
15023,10831.392450907511,51701787.12015479,3110077.6576356166,45
7753,10831.392450907511,51701787.12015479,2229443.253536322,45
8872,10831.392450907511,51703271.26926864,2184629.8029383114,45
19016,10831.392450907511,51713487.55496782,3640747.3448925093,45
7447,10831.392450907511,51721497.24859822,2638275.2922417624,45
17415,10831.392450907511,51726758.51794368,4246635.907979677,45
2404,10831.392450907511,51726915.57075995,3317776.0808486384,45
15834,10831.392450907511,51729271.3630042,3066024.3426684137,45
13467,10831.392450907511,51739047.900817774,2904780.571983553,45
19342,10831.392450907511,51741050.32422538,3988552.585511029,45
11070,10831.392450907511,51746704.22561154,2389546.820774972,45
15399,10831.392450907511,51752829.28544655,2705132.676133165,45
4915,10831.392450907511,51756480.76342511,3396959.755025963,45
2357,10831.392450907511,51756480.76342511,3396959.755025963,45
14445,10831.392450907511,51772460.88748184,2243609.4175649914,45
2521,10831.392450907511,51772460.88748184,2243609.4175649914,45
6487,10831.392450907511,51780902.47635703,3005559.0083997026,45
15546,10831.392450907511,51781098.792377375,3371115.1435785363,45
14599,10831.392450907511,51787145.32580425,4073420.001109613,45
2324,10831.392450907511,51806070.19016627,3082850.9814049057,45
12752,10831.392450907511,51810153.56338961,3921608.8225706713,45
1216,10831.392450907511,51824916.52812016,4254945.572489178,45
1843,10831.392450907511,51834496.74991338,2296732.532672501,45
6488,10831.392450907511,51840778.862564676,2831764.3619016367,45
12697,10831.392450907511,51846275.711134575,3328875.788639394,45
19355,10831.392450907511,51846668.343175255,1771504.725499793,45
902,10831.392450907511,51850987.295623034,3670029.8424883564,45
19681,10831.392450907511,51853735.71990798,4215988.621410338,45
2446,10831.392450907511,51857662.04031503,2515357.905578369,45
15346,10831.392450907511,51861431.3079058,3715067.878613651,45
9799,10831.392450907511,51865208.42813741,3844947.4166228417,45
3810,10831.392450907511,51872582.05786186,3784482.0823541307,45
17377,10831.392450907511,51873367.32194327,3629215.7418569773,45
16510,10831.392450907511,51875723.114187494,3152835.2868684907,45
15300,10831.392450907511,51876115.74622819,3474770.0023248973,45
8273,10831.392450907511,51878864.17051314,2138356.5464129564,45
17370,10831.392450907511,51883575.75500162,3638631.0581931043,45
7403,10831.392450907511,51890171.97328548,2728282.2612531856,45
11587,10831.392450907511,51891899.55426458,3304041.8120647455,45
7050,10831.392450907511,51898495.77254844,3873668.450400478,45
18368,10831.392450907511,51904777.88519974,2751215.8987508183,45
4740,10831.392450907511,51909882.101728916,2889163.239932434,45
4685,10831.392450907511,51909882.101728916,2889163.239932434,45
14332,10831.392450907511,51915378.9502988,2797860.5851866812,45
6198,10831.392450907511,51920875.798868686,4285394.187245921,45
15456,10831.392450907511,51937758.976619035,3390852.756264823,45
5300,10831.392450907511,51939329.50478187,2784212.6954517434,46
18832,10831.392450907511,51945218.985392444,1860216.0087768878,46
3277,10831.392450907511,51949930.569880925,2263390.2197757554,46
15641,10831.392450907511,51958961.10681715,2365403.876591966,46
19924,10831.392450907511,51974666.3884454,3218915.2593192966,46
17586,10831.392450907511,51980163.237015285,2969279.8078384767,46
18652,10831.392450907511,51980948.5010967,2408334.2639227505,46
6620,10831.392450907511,51982126.397218816,3407653.4812866296,46
9000,10831.392450907511,51984482.18946304,3358633.3710044953,46
14949,10831.392450907511,51984482.18946304,3119320.215873834,46
11860,10831.392450907511,51995397.36019465,3496580.712186111,46
15445,10831.392450907511,51996426.05614132,3002367.3025408043,46
1962,10831.392450907511,51997124.94117376,3214250.790675709,46
403,10831.392450907511,52002150.63129481,2907302.840213048,46
16838,10831.392450907511,52006469.58374256,3562876.6322593046,46
15596,10831.392450907511,52006508.84694664,3125988.6784531837,46
7853,10831.392450907511,52007254.84782396,2540235.0716774953,46
13187,10831.392450907511,52007254.84782396,2540235.0716774953,46
6210,10831.392450907511,52007254.84782396,4732751.281785428,46
7496,10831.392450907511,52016104.77402149,4296234.757889813,46
2526,10831.392450907511,52023745.393533625,4584999.9185473835,46
2522,10831.392450907511,52029367.884356536,2940817.911207704,46
2110,10831.392450907511,52038272.77903975,3640013.1229763892,46
19740,10831.392450907511,52039450.67516187,4618687.74763995,46
12125,10831.392450907511,52039843.30720257,2947857.8036975604,46
2958,10831.392450907511,52040235.93924329,3458703.499219212,46
51,10831.392450907511,52040628.571283996,2863465.472868232,46
7674,10831.392450907511,52042827.31071193,3586242.165001714,46
10693,10831.392450907511,52061320.2798292,2396262.7918312475,46
3747,10831.392450907511,52061438.0694414,4701438.87653913,46
17087,10831.392450907511,52061438.0694414,4701438.87653913,46
1192,10831.392450907511,52066934.918011285,2597072.485890084,46
12036,10831.392450907511,52071646.50249975,3368178.255914057,46
11082,10831.392450907511,52083818.095761634,3843997.2470843326,46
12913,10831.392450907511,52085584.9399448,3146313.668672365,46
19599,10831.392450907511,52088529.680250116,1409922.0265729025,46
9648,10831.392450907511,52091670.736575745,2801013.420473549,46
109,10831.392450907511,52094419.16086069,3064037.6245424408,46
6963,10831.392450907511,52100308.64147129,3323865.803799987,46
19114,10831.392450907511,52108161.28228541,2364410.51752898,46
18441,10831.392450907511,52108553.9143261,3665322.184320293,46
8301,10831.392450907511,52110124.44248894,3390593.6191179566,46
14328,10831.392450907511,52116406.55514021,3423676.794867838,46
18519,10831.392450907511,52119940.24350657,3291948.7452110033,46
4887,10831.392450907511,52125562.73432949,2568049.1254411014,46
15811,10831.392450907511,52129756.04452423,2912485.583150365,46
19885,10831.392450907511,52131640.67831961,3263141.3323844103,46
14190,10831.392450907511,52141692.05856168,3994659.584272169,46
411,10831.392450907511,52142712.901867524,3426440.924434407,46
15671,10831.392450907511,52147031.85431529,3123682.357846076,46
16627,10831.392450907511,52158810.815536454,3454946.0105896574,46
8658,10831.392450907511,52163129.76798423,3085675.576305744,46
3434,10831.392450907511,52167841.35247271,3879499.0362049616,46
4509,10831.392450907511,52169019.24859482,3177453.3158207526,46
9885,10831.392450907511,52169019.24859482,3177453.3158207526,46
11474,10831.392450907511,52174516.0971647,2626916.44730414,46
12523,10831.392450907511,52186687.69042658,3707691.1078328677,46
7671,10831.392450907511,52188101.16577313,3604234.920899104,46
19032,10831.392450907511,52189828.74675225,4528723.968153005,46
278,10831.392450907511,52191791.90695576,2267795.551272475,46
2122,10831.392450907511,52194540.33124071,3177021.4205759764,46
6259,10831.392450907511,52196503.49144424,3700694.404867488,46
12403,10831.392450907511,52197345.68717155,3603065.3485762486,46
4198,10831.392450907511,52204199.07944208,4471281.90059773,46
11321,10831.392450907511,52204670.23789092,3192923.8034886457,46
13872,10831.392450907511,52205730.34440083,2622463.607330494,46
8287,10831.392450907511,52206122.976441525,3960220.257453691,46
2743,10831.392450907511,52214171.933276005,2817036.7340547577,46
19826,10831.392450907511,52216135.09347954,1428061.6268535159,46
581,10831.392450907511,52216135.09347954,2233546.258361699,46
121,10831.392450907511,52217108.82094047,3097941.4012573976,46
3463,10831.392450907511,52220061.41388661,2977960.902258484,46
11400,10831.392450907511,52223202.47021223,2769441.878080387,46
10272,10831.392450907511,52223987.73429364,4466876.569101008,46
6356,10831.392450907511,52226736.15857858,3607923.3062894945,46
13075,10831.392450907511,52231840.37510775,2997568.9463713374,46
13960,10831.392450907511,52239300.38388118,2744478.3329323055,46
19062,10831.392450907511,52240085.64796259,3185961.652142849,46
4861,10831.392450907511,52252060.92520411,2799177.8656832497,46
5464,10831.392450907511,52267255.78517943,3019440.1215668195,46
9641,10831.392450907511,52274794.32036098,3630658.2719745296,46
5474,10831.392450907511,52276993.05978896,2375855.7415155573,46
8571,10831.392450907511,52280134.1161146,4033599.2595412186,46
7550,10831.392450907511,52289949.91713224,3315011.9512820696,46
517,10831.392450907511,52290114.82258933,2504423.181771117,46
15682,10831.392450907511,52293876.23753931,2982668.560426548,46
8368,10831.392450907511,52298587.82202777,1683095.768894042,46
12297,10831.392450907511,52316099.21104326,2667540.514027818,46
715,10831.392450907511,52317041.527940944,1728012.874350799,46
10311,10831.392450907511,52320967.848348014,1707238.7130770492,46
13214,10831.392450907511,52347666.82711599,3072286.8237176724,46
6661,10831.392450907511,52348397.12271174,2606833.3184220325,46
10793,10831.392450907511,52350415.25140095,3871724.921798985,46
19866,10831.392450907511,52365335.26894777,3616258.8845136813,46
19466,10831.392450907511,52375151.069965415,3926877.944556944,46
18054,10831.392450907511,52375151.069965415,3926877.944556944,46
1347,10831.392450907511,52391641.61567506,3539122.3937965976,46
1285,10831.392450907511,52392426.879756466,2412566.8373215613,46
6862,10831.392450907511,52397138.46424495,3574252.7530067177,46
12291,10831.392450907511,52403027.94485553,3725830.708113481,46
11227,10831.392450907511,52408917.42546614,4337523.943290446,46
11414,10831.392450907511,52424230.07505366,3039462.7851146585,46
3189,10831.392450907511,52434721.203181334,3311902.3055196772,46
774,10831.392450907511,52438757.460559785,3898718.374597517,46
11259,10831.392450907511,52447787.997496024,2768664.466639789,46
19350,10831.392450907511,52448887.367210016,3678745.488527946,46
13249,10831.392450907511,52448887.367210016,3678745.488527946,46
17069,10831.392450907511,52451714.31790307,4845216.803525227,46
1589,10831.392450907511,52457054.11365666,3599414.969967398,46
11735,10831.392450907511,52458978.01065614,3677112.9245026917,46
8738,10831.392450907511,52460038.117166065,3457796.5192051814,46
16798,10831.392450907511,52460352.2227986,2621604.1357933893,46
5639,10831.392450907511,52460744.854839295,3133486.379902504,46
15461,10831.392450907511,52465456.43932777,3963036.2144496334,46
905,10831.392450907511,52474808.9345374,3633698.8144977563,46
9096,10831.392450907511,52476136.03083498,3055624.3051741943,46
1401,10831.392450907511,52485166.56777121,2928949.4298812463,46
13696,10831.392450907511,52492548.05013649,2831289.277132382,46
11410,10831.392450907511,52492548.05013649,2888429.018016314,46
5997,10831.392450907511,52513687.3592081,3053283.4329475067,46
7151,10831.392450907511,52525529.14155578,3221852.146983777,46
10445,10831.392450907511,52531025.99012567,3413095.361370813,46
17180,10831.392450907511,52548694.43195744,3575876.679127078,46
10417,10831.392450907511,52548694.43195744,3575876.679127078,46
10630,10831.392450907511,52550264.960120276,3143160.833385497,46
19176,10831.392450907511,52550657.59216097,3641265.6191862407,46
7743,10831.392450907511,52550657.59216097,2207718.922724064,46
12593,10831.392450907511,52551835.48828308,4253217.991510071,46
18786,10831.392450907511,52563025.501443215,3955059.109278611,46
2408,10831.392450907511,52566362.87378919,3390420.861020046,46
8381,10831.392450907511,52566755.50582991,3197320.4970804704,46
4121,10831.392450907511,52567540.769911334,2626139.035863542,46
14561,10831.392450907511,52573430.250521906,2817079.9235792356,46
11652,10831.392450907511,52575000.778684735,3011432.7837286633,46
19717,10831.392450907511,52578927.09909178,2867352.530071221,46
12079,10831.392450907511,52584423.947661676,4268118.377454862,46
874,10831.392450907511,52591020.16594552,3950545.803970697,46
13471,10831.392450907511,52596988.17296426,1883279.2148479528,46
16219,10831.392450907511,52598951.33316779,3542188.8500345107,46
11388,10831.392450907511,52602877.65357485,3198832.1304371892,46
15716,10831.392450907511,52602877.65357485,3198832.1304371892,46
306,10831.392450907511,52602877.65357485,3198832.1304371892,46
2076,10831.392450907511,52606018.70990049,3479779.987164306,46
16190,10831.392450907511,52610196.314813614,3263236.349338262,46
13982,10831.392450907511,52610965.87361339,2812242.6968377386,46
12392,10831.392450907511,52619964.99998638,3857728.060706268,46
14181,10831.392450907511,52631932.42458709,2730420.142714829,46
12401,10831.392450907511,52640059.9078297,3880751.532414813,46
11969,10831.392450907511,52645478.229991436,1975056.9543629605,46
16128,10831.392450907511,52647166.54776647,4086851.943222162,46
18047,10831.392450907511,52653919.81886662,2462450.738093247,46
18822,10831.392450907511,52657846.13927369,3290177.9747074195,46
4808,10831.392450907511,52659024.03539579,3203367.030507342,46
14546,10831.392450907511,52662008.03890516,3241201.053949764,46
603,10831.392450907511,52662950.35580286,3094011.1545299306,46
17811,10831.392450907511,52666876.67620993,3498999.325556861,46
12068,10831.392450907511,52670528.15418849,2829345.7485308885,46
139,10831.392450907511,52673551.42090191,3160609.4012744683,46
12958,10831.392450907511,52675514.58110545,4154400.359505208,46
6401,10831.392450907511,52689256.70253015,4881064.108841678,46
12651,10831.392450907511,52692790.3908965,3791090.07959921,46
11506,10831.392450907511,52695067.65673261,4269750.941480116,46
9609,10831.392450907511,52702606.19191416,2946173.412242933,46
9894,10831.392450907511,52709076.767945,2702757.2522868942,46
5035,10831.392450907511,52714275.21616394,3008677.2920669895,46
3684,10831.392450907511,52720667.265786625,3342437.2993253763,46
9621,10831.392450907511,52724200.95415298,3208808.9105915264,46
16375,10831.392450907511,52725928.53513208,3446783.19046338,46
1555,10831.392450907511,52726556.74639721,2343204.4610104538,46
13407,10831.392450907511,52730483.066804275,3180908.4777789637,46
14968,10831.392450907511,52736765.17945557,3167131.0194705934,46
16822,10831.392450907511,52738728.3396591,3262579.8685662,46
19200,10831.392450907511,52741476.76394404,3102001.2165582967,46
18350,10831.392450907511,52757574.677612975,3752608.2132896245,46
2064,10831.392450907511,52762286.26210145,3773295.9955144203,46
17815,10831.392450907511,52768961.00679347,4091559.601390226,46
6079,10831.392450907511,52775635.75148546,2631321.77880086,46
6681,10831.392450907511,52790163.136991575,3361095.173899722,46
18803,10831.392450907511,52796052.61760217,3362304.480585096,46
1721,10831.392450907511,52796052.61760217,3694000.028573452,46
15807,10831.392450907511,52803119.99433488,2775358.8429338248,46
7554,10831.392450907511,52807046.31474194,2203745.4864721196,46
19737,10831.392450907511,52815705.814399704,4123627.823314882,46
12209,10831.392450907511,52822751.596370146,1748743.8461000712,46
15605,10831.392450907511,52827855.812899336,3257742.6418247046,46
15787,10831.392450907511,52829818.97310286,3735807.4882678185,46
6804,10831.392450907511,52830651.35302917,3972555.185644507,46
3016,10831.392450907511,52830918.342816845,3703804.050629879,46
3352,10831.392450907511,52836101.08575416,3608009.685338451,46
6451,10831.392450907511,52836493.71779487,3161689.1393864094,46
11036,10831.392450907511,52845218.00173936,3150256.8722571754,46
2674,10831.392450907511,52855080.9186019,3876317.695831937,46
19113,10831.392450907511,52864527.64550127,4172168.5298753125,46
14437,10831.392450907511,52867904.28105134,3688169.44276897,46
14547,10831.392450907511,52868611.018724605,3766817.5668427725,46
4726,10831.392450907511,52873401.12962123,3995830.0203855135,46
11678,10831.392450907511,52874579.025743335,3516447.893445832,46
10288,10831.392450907511,52875678.39545733,3138496.364741913,46
14331,10831.392450907511,52875756.921865456,3588617.588847985,46
12473,10831.392450907511,52880075.87431323,3544477.894831827,46
12004,10831.392450907511,52882156.82412896,3949466.0658587557,47
16497,10831.392450907511,52883609.56267958,2882900.758883175,47
12634,10831.392450907511,52885572.72288311,3199264.025681966,47
15790,10831.392450907511,52889499.04329017,3249147.926453652,47
9682,10831.392450907511,52892404.52039141,2196446.4568353966,47
14409,10831.392450907511,52900492.74042994,3564992.91895871,47
6273,10831.392450907511,52903241.16471488,3198616.1828148006,47
6245,10831.392450907511,52905204.32491842,4401876.334762145,47
3059,10831.392450907511,52915412.75797677,2620152.96777094,47
4550,10831.392450907511,52920516.974505946,3255108.080831567,47
1024,10831.392450907511,52941326.47266334,2606487.802226211,47
18396,10831.392450907511,52948393.84939606,3451706.796253833,47
11661,10831.392450907511,52948393.84939606,3451706.796253833,47
6910,10831.392450907511,52951927.5377624,3205267.369584359,47
3060,10831.392450907511,52951927.5377624,3241028.295851853,47
16264,10831.392450907511,52952712.801843815,3120011.248265477,47
14325,10831.392450907511,52958602.28245441,4060074.4380460186,47
12074,10831.392450907511,52964491.763064995,4054459.7998639243,47
15457,10831.392450907511,52964491.763064995,4054459.7998639243,47
8839,10831.392450907511,52971166.50775701,3204792.2848151037,47
13571,10831.392450907511,52972972.61514425,3724059.937609897,47
14420,10831.392450907511,52973129.66796052,3467989.246981907,47
4429,10831.392450907511,52975878.09224547,3310045.15596714,47
975,10831.392450907511,52975878.09224547,3310045.15596714,47
3815,10831.392450907511,52980197.044693224,1853392.0639094189,47
15860,10831.392450907511,52980197.044693224,1853392.0639094189,47
364,10831.392450907511,52980785.992754295,3107335.1228312864,47
12750,10831.392450907511,52987264.42142595,1824066.3767890937,47
3828,10831.392450907511,52987264.42142595,4117170.9894054728,47
8508,10831.392450907511,52987657.05346666,2828913.853286112,47
6268,10831.392450907511,52996687.590402886,2031419.2838062942,47
7341,10831.392450907511,53002969.703054175,3557002.8569303453,47
6167,10831.392450907511,53002969.703054175,3557002.8569303453,47
1888,10831.392450907511,53007830.48771813,3436166.3415562846,47
1786,10831.392450907511,53009801.50056247,2958309.668621153,47
10680,10831.392450907511,53018282.35264171,2877718.0159458565,47
18713,10831.392450907511,53019271.78538429,2305271.965452222,47
3102,10831.392450907511,53033202.37018854,3822488.8638944635,47
15004,10831.392450907511,53033202.37018854,3822488.8638944635,47
9423,10831.392450907511,53033437.94941297,4232081.038230711,47
2212,10831.392450907511,53038856.27157469,2501943.2392756096,47
5637,10831.392450907511,53041840.275084056,3665710.8900405914,47
16613,10831.392450907511,53047729.75569464,3239387.093921703,47
4306,10831.392450907511,53047729.75569464,4397168.676594081,47
13358,10831.392450907511,53047729.75569464,4397168.676594081,47
16468,10831.392450907511,53048515.01977606,2717376.9063225794,47
14408,10831.392450907511,53057624.083120435,2980638.6527760983,47
4506,10831.392450907511,53065005.565485716,3660873.6632990935,47
18528,10831.392450907511,53068146.62181136,3148214.007749382,47
14352,10831.392450907511,53073564.943973094,2980940.979447441,47
2866,10831.392450907511,53073643.470381245,3936509.20851546,47
15645,10831.392450907511,53076391.89466619,2355124.769766285,47
16418,10831.392450907511,53076784.526706904,3799943.9321171287,47
1747,10831.392450907511,53078040.94923715,4400278.322356471,47
7355,10831.392450907511,53083851.9034396,3112237.1338594984,47
10612,10831.392450907511,53083851.9034396,3484098.939612071,47
9631,10831.392450907511,53086600.32772454,3937718.5152008347,47
2371,10831.392450907511,53089348.75200948,3439440.97130218,47
11110,10831.392450907511,53090919.2801723,2749056.422526936,47
13309,10831.392450907511,53091311.91221301,3404630.2145731933,47
9227,10831.392450907511,53092097.17629442,2734631.1213514,47
1326,10831.392450907511,53096612.44476255,959455.2862710073,47
3739,10831.392450907511,53099164.55302714,4434268.478120383,47
1288,10831.392450907511,53110943.51424831,2502141.9110882073,47
17533,10831.392450907511,53116990.04767518,3607983.7716237637,47
10815,10831.392450907511,53136857.22893491,2787106.3935917453,47
12717,10831.392450907511,53143531.97362691,3657850.396585659,47
18371,10831.392450907511,53145809.239462994,1767937.2707779396,47
3929,10831.392450907511,53146280.39791183,3212652.778270037,47
5031,10831.392450907511,53146280.39791183,3212652.778270037,47
5357,10831.392450907511,53146280.39791183,3212652.778270037,47
17172,10831.392450907511,53150991.98240031,3441384.4999036742,47
5743,10831.392450907511,53153347.774644546,3618720.6874089073,47
9198,10831.392450907511,53156881.4630109,3823395.843908493,47
12615,10831.392450907511,53157666.7270923,4303965.682771311,47
12810,10831.392450907511,53158451.99117374,4260214.694475451,47
3994,10831.392450907511,53159629.88729583,3100100.877481279,47
14657,10831.392450907511,53160689.993805744,2644246.675896042,47
18849,10831.392450907511,53165323.05188607,2625275.24537399,47
4419,10831.392450907511,53167404.00170181,4093736.3534239,47
7637,10831.392450907511,53179654.12137183,3377377.6246277955,47
18605,10831.392450907511,53183384.12575854,3293395.594281005,47
18084,10831.392450907511,53186839.28771677,3531002.7631947985,47
7063,10831.392450907511,53187114.13014525,2969366.186887432,47
7532,10831.392450907511,53189862.55443019,3584082.688777832,47
17619,10831.392450907511,53191825.71463372,4223719.546291837,47
13847,10831.392450907511,53193003.61075584,3155513.037386105,47
19455,10831.392450907511,53196223.19348962,4541767.204545256,47
9841,10831.392450907511,53196223.19348962,4541767.204545256,47
17917,10831.392450907511,53200463.61952926,2251772.2376912674,47
16832,10831.392450907511,53205567.83605843,2242832.0061243935,47
16213,10831.392450907511,53213027.84483185,3722375.546155269,47
16685,10831.392450907511,53213027.84483185,3722375.546155269,47
19088,10831.392450907511,53217346.79727961,3715594.7908122786,47
6594,10831.392450907511,53218132.06136102,3262882.195237545,47
16025,10831.392450907511,53218524.693401724,3587321.9031136557,47
10096,10831.392450907511,53233052.07890785,2367433.7842424163,47
13269,10831.392450907511,53233444.71094855,3483882.9919896824,47
14683,10831.392450907511,53242867.87992549,3370942.3854806256,47
6945,10831.392450907511,53244438.40808832,3275536.725909496,47
10940,10831.392450907511,53244831.04012902,3809316.0589287793,47
9713,10831.392450907511,53247579.46441397,3439311.402728748,47
7107,10831.392450907511,53249071.46616864,3714644.62127377,47
16054,10831.392450907511,53253468.945024565,3518650.559194191,47
13778,10831.392450907511,53260536.321757264,2221453.191507957,47
5021,10831.392450907511,53262499.48196079,1551799.6144819844,47
13436,10831.392450907511,53267603.69848996,2752209.257813804,47
12201,10831.392450907511,53270352.1227749,3788801.0348018957,47
973,10831.392450907511,53270352.1227749,3788801.0348018957,47
16896,10831.392450907511,53275613.39212036,2415590.104034996,47
9979,10831.392450907511,53284486.87624031,3120356.764461298,47
272,10831.392450907511,53288020.56460667,3270958.6363148643,47
15223,10831.392450907511,53289198.460728794,2698740.6265104725,47
8903,10831.392450907511,53291554.25297302,3416680.091902458,47
5074,10831.392450907511,53291946.88501373,2074695.1873329002,47
9787,10831.392450907511,53299720.999419704,3513899.7115016496,47
2431,10831.392450907511,53300192.15786855,2148592.463714161,47
16932,10831.392450907511,53300192.15786855,2148592.463714161,47
8305,10831.392450907511,53313934.27929326,2971482.4735868364,47
9131,10831.392450907511,53321629.86729109,3504700.34278791,47
6292,10831.392450907511,53327283.76867727,3181124.4254013514,47
1897,10831.392450907511,53327676.40071797,3915259.9624724546,47
14323,10831.392450907511,53328932.82324824,2288353.7649238375,47
13658,10831.392450907511,53334861.5670629,4405115.549097969,47
19649,10831.392450907511,53335230.64118115,3225946.5139042577,47
18545,10831.392450907511,53338473.78183738,3011756.7051622453,47
2184,10831.392450907511,53341732.62777524,4104503.5018761777,47
7106,10831.392450907511,53344952.21050903,3650119.471704159,47
17946,10831.392450907511,53352294.42967022,3536055.9375586845,47
7723,10831.392450907511,53355945.9076488,3428600.40065829,47
1437,10831.392450907511,53372436.45335845,2902551.9925205056,47
6646,10831.392450907511,53374164.03433756,1902800.8799118511,47
2904,10831.392450907511,53376833.93221435,4154659.4966520728,47
9734,10831.392450907511,53377540.66988763,3835488.910762236,47
5790,10831.392450907511,53377933.30192834,4100154.316761279,47
3752,10831.392450907511,53379111.198050454,3746691.248436185,47
7882,10831.392450907511,53391534.075818375,4118528.86805505,47
10457,10831.392450907511,53394423.847637974,3427736.6101687364,47
4579,10831.392450907511,53395209.11171937,4224669.715830346,47
7639,10831.392450907511,53397957.536004335,3106708.8747263607,47
6366,10831.392450907511,53403356.22656404,3871131.065837417,47
9082,10831.392450907511,53404946.3863289,3687219.273230462,47
18933,10831.392450907511,53405731.65041032,4230241.164487962,47
9172,10831.392450907511,53406124.282451004,3898752.9262170987,47
9611,10831.392450907511,53420141.246304214,1838513.2727268683,47
17235,10831.392450907511,53420141.246304214,1838513.2727268683,47
6083,10831.392450907511,53427404.939057276,2988715.0938534187,47
15747,10831.392450907511,53429368.0992608,3496105.6274168575,47
10339,10831.392450907511,53438006.004156336,3489972.7149410304,47
13961,10831.392450907511,53438398.63619704,4222596.618655417,47
13012,10831.392450907511,53461878.032231264,3872666.453432597,47
19555,10831.392450907511,53463385.73926756,4284039.763758302,47
644,10831.392450907511,53463385.73926756,4284039.763758302,47
718,10831.392450907511,53469809.19945352,2321998.4044919265,47
3312,10831.392450907511,53477858.15628798,3607836.92724054,47
4881,10831.392450907511,53484336.58495963,4072599.4001445365,47
6075,10831.392450907511,53485907.113122456,2752813.9111564904,47
5278,10831.392450907511,53489381.9066827,2958784.753390406,47
12016,10831.392450907511,53491992.90975339,3259254.2751814215,47
15235,10831.392450907511,53497293.44230293,4178802.44083508,47
7227,10831.392450907511,53503025.870097235,3433938.6258837273,47
7595,10831.392450907511,53503575.554954216,1838189.3512932854,47
8043,10831.392450907511,53508679.77148339,2436018.749112925,47
12734,10831.392450907511,53512998.72393115,3021366.3743585227,47
13694,10831.392450907511,53515747.1482161,3253466.878901417,47
7941,10831.392450907511,53523599.78903021,3791608.3538929424,47
15701,10831.392450907511,53532237.693925746,2789136.301242196,47
10961,10831.392450907511,53535378.7502514,4998971.510665664,47
14907,10831.392450907511,53535418.01345546,4383283.244474517,47
8959,10831.392450907511,53539305.07065846,3121306.9339998052,47
4567,10831.392450907511,53544409.28718763,2913349.3736399184,47
948,10831.392450907511,53551084.031879626,3828751.3449437227,47
8708,10831.392450907511,53558936.672693744,3828362.639223423,47
7176,10831.392450907511,53560507.200856574,3307626.542596391,47
15719,10831.392450907511,53571500.89799635,3956765.0954954787,47
10749,10831.392450907511,53580138.80289187,4230889.0073551275,47
13586,10831.392450907511,53581316.69901399,3426052.2187141078,47
1818,10831.392450907511,53586420.91554316,3235240.8995718486,47
168,10831.392450907511,53587960.03314273,2502763.8402406857,47
515,10831.392450907511,53606052.51757847,3767422.220185458,47
4676,10831.392450907511,53609978.83798553,4136519.8963714605,47
7701,10831.392450907511,53624231.381063156,3592720.5936733615,47
8808,10831.392450907511,53642771.46602528,2845046.0044690035,47
16020,10831.392450907511,53648456.777974695,3153655.887833566,47
18820,10831.392450907511,53648613.83079099,3364550.335857934,47
6056,10831.392450907511,53651205.20225964,3376643.402711676,47
12520,10831.392450907511,53651990.46634105,2898639.0216028304,47
5194,10831.392450907511,53658272.57899235,1815385.282369086,47
7388,10831.392450907511,53659057.843073756,4244234.570418721,47
7001,10831.392450907511,53670444.17225423,3285383.937490401,47
4029,10831.392450907511,53675430.599171214,3375153.364117198,47
1468,10831.392450907511,53676726.28490552,3761375.686758586,47
13162,10831.392450907511,53678689.44510906,4924037.685696942,47
11099,10831.392450907511,53691567.77604422,4097528.393673037,47
6710,10831.392450907511,53691881.881676786,3496019.248367902,47
17240,10831.392450907511,53694394.72673729,3325852.5219259593,47
1943,10831.392450907511,53710021.48195739,3036646.8281187154,47
2256,10831.392450907511,53720331.999346316,2996402.8292104406,47
18,10831.392450907511,53722271.601627424,4721435.626372281,47
817,10831.392450907511,53724627.393871665,4018007.8412047876,47
11247,10831.392450907511,53730179.21092723,2581092.361833353,48
10856,10831.392450907511,53732401.50827762,3480557.3986049034,48
11057,10831.392450907511,53747321.525824435,2555351.405244673,48
16837,10831.392450907511,53752472.858198516,3328526.8172816145,48
8923,10831.392450907511,53752472.858198516,3328526.8172816145,48
19374,10831.392450907511,53753878.480904244,3505780.080899851,48
2560,10831.392450907511,53755449.00906707,4144034.873630572,48
9521,10831.392450907511,53758236.69655608,3520965.5177061935,48
4996,10831.392450907511,53758786.38141306,2730225.78985468,48
8768,10831.392450907511,53775669.559163414,3327061.8286113334,48
11342,10831.392450907511,53775669.559163414,3327061.8286113334,48
1917,10831.392450907511,53778339.45704021,2944229.8836414386,48
14667,10831.392450907511,53778575.03626465,4561677.575329451,48
1893,10831.392450907511,53779556.61636641,3399058.765915577,48
2170,10831.392450907511,53790589.576710254,3546766.9396291412,48
19118,10831.392450907511,53794515.897117294,5226364.357040496,48
8741,10831.392450907511,53797656.95344296,3567238.774231548,48
3492,10831.392450907511,53800405.377727896,3659534.7880402873,48
5521,10831.392450907511,53801583.27385,4549109.423706456,48
