id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
231808,2018,37450392,1478261,706065,706065,0
242192,2018,37450600,1395110,919299,919299,0
41522,2018,37462800,1236411,1270575,1270575,0
125571,2018,37469600,1414998,1310189,1310189,0
104294,2018,37471040,1492333,1689214,1689214,0
36134,2018,37481600,1564427,975750,975750,0
14767,2018,37482000,973546,522000,522000,0
249812,2018,37482578,1687333,1039492,1039492,0
234383,2018,37483330,1354779,1373352,1373352,0
75927,2018,37483800,1562899,1159658,1159658,0
80015,2018,37489200,1270728,2469054,2469054,0
181585,2018,37493200,1091481,3244108,3244108,0
64317,2018,37495400,1247325,1748847,1748847,0
245097,2018,37501080,1799488,3342222,3342222,0
161956,2018,37508600,1643708,193114,193114,0
279044,2018,37518000,578271,1173070,1173070,0
207756,2018,37518000,1663577,2324581,2324581,0
137543,2018,37520400,1495742,1015609,1015609,0
193018,2018,37527000,293333,964403,964403,0
242184,2018,37527800,1542341,1867423,1867423,0
48855,2018,37530600,1282015,940450,940450,0
250215,2018,37530956,1709539,2366522,2366522,0
170236,2018,37534520,827062,534435,534435,0
82865,2018,37539280,1434658,951193,951193,0
275849,2018,37545672,884885,4393485,4393485,0
123687,2018,37554244,1509919,1463861,1463861,0
54351,2018,37554400,1836341,507517,507517,0
195849,2018,37557600,1338222,3374161,3374161,0
24856,2018,37558000,1491878,1951420,1951420,0
3432,2018,37561400,1565263,404245,404245,0
201521,2018,37566000,1085099,1303027,1303027,0
35667,2018,37567600,1166533,2064993,2064993,0
26972,2018,37570400,987826,596199,596199,0
269496,2018,37571600,1400935,1952926,1952926,0
250948,2018,37578240,1196632,778820,778820,0
209545,2018,37579760,1323694,2368623,2368623,0
139113,2018,37580948,1175575,1996363,1996363,0
125893,2018,37586095,1566251,2445710,2445710,0
10452,2018,37587600,1512892,2090588,2090588,0
237163,2018,37588600,1483910,1174542,1174542,0
257095,2018,37593400,1698004,1126499,1126499,0
6552,2018,37595000,1049613,895373,895373,0
214328,2018,37603206,1751477,1327795,1327795,0
77949,2018,37603400,1898465,813667,813667,0
65032,2018,37603495,1476894,2304759,2304759,0
126476,2018,37604320,1140365,2399665,2399665,0
59717,2018,37606000,978022,1704901,1704901,0
121497,2018,37608000,2168789,1213790,1213790,0
11906,2018,37609000,1443279,6537824,6537824,0
277120,2018,37611000,1197622,291018,291018,0
6752,2018,37612000,1587072,2005520,2005520,0
263559,2018,37613000,2016312,1137968,1137968,0
238618,2018,37613200,1518368,3038206,3038206,0
215382,2018,37614400,1171545,2977791,2977791,0
294258,2018,37616000,987406,1008443,1008443,0
255073,2018,37618840,1332459,866027,866027,0
246751,2018,37620800,1299189,6098568,6098568,0
289391,2018,37622280,1499964,6778391,6778391,0
69655,2018,37629200,1486023,2586921,2586921,0
62781,2018,37632200,2515198,1802609,1802609,0
44626,2018,37638720,2557462,587686,587686,0
43724,2018,37641400,1781395,349097,349097,0
149421,2018,37642124,1200816,3331910,3331910,0
232865,2018,37644240,1337728,1766968,1766968,0
220097,2018,37654800,1562991,3300606,3300606,0
137425,2018,37655400,1456584,1399222,1399222,0
50102,2018,37659000,1305070,441355,441355,0
170812,2018,37661400,1259372,1701346,1701346,0
246734,2018,37661500,1413544,2023674,2023674,0
211603,2018,37663000,2051748,4259712,4259712,0
265419,2018,37663640,909548,1696715,1696715,0
174474,2018,37673200,1425957,5151957,5151957,0
34901,2018,37676000,1568479,3081665,3081665,0
130542,2018,37678800,1899413,2000352,2000352,0
282703,2018,37686000,2089258,1294436,1294436,0
59382,2018,37690200,1367421,118463,118463,0
180420,2018,37690544,1634284,422935,422935,0
21628,2018,37697912,1220386,5250851,5250851,0
228220,2018,37703356,1333387,413841,413841,0
247381,2018,37704500,1257807,1254306,1254306,0
1502,2018,37708000,1831550,1599627,1599627,0
186069,2018,37709600,1032544,1090173,1090173,0
234084,2018,37715200,1197251,3495313,3495313,0
264541,2018,37721600,1337056,18533989,18533989,0
23331,2018,37722000,1616005,678086,678086,0
148231,2018,37723116,1010801,2381546,2381546,0
220634,2018,37726040,956168,4195838,4195838,0
127690,2018,37730840,1850872,1460503,1460503,0
249193,2018,37731160,1564780,1395613,1395613,0
116027,2018,37733200,2040861,2484186,2484186,0
264433,2018,37733500,1315801,5939184,5939184,0
184733,2018,37734600,1295378,1319901,1319901,0
113507,2018,37738696,2233095,973859,973859,0
163692,2018,37741400,1083481,1885420,1885420,0
37245,2018,37741520,1127749,885133,885133,0
276512,2018,37741800,964739,1482573,1482573,0
109515,2018,37743000,533928,893308,893308,0
160669,2018,37746600,1156732,1058937,1058937,0
286983,2018,37750000,578818,921265,921265,0
36226,2018,37751600,1114937,531825,531825,0
208754,2018,37752000,1314281,217409,217409,0
117629,2018,37754800,1492721,2588052,2588052,0
234916,2018,37756000,682991,312014,312014,0
63816,2018,37756840,1145490,2302495,2302495,0
96572,2018,37757760,1632607,3106757,3106757,0
154929,2018,37762820,921780,995782,995782,0
4881,2018,37765800,1463299,1120613,1120613,0
64581,2018,37765840,1652375,603692,603692,0
178084,2018,37766448,1432282,412337,412337,0
24481,2018,37769000,1558106,873301,873301,0
21898,2018,37770400,1913159,779870,779870,0
51376,2018,37770716,1424519,2004775,2004775,0
279653,2018,37774000,918242,854432,854432,0
285455,2018,37781000,1014901,2431206,2431206,0
8926,2018,37786000,989689,6104546,6104546,0
31397,2018,37795400,1674323,917459,917459,0
287559,2018,37797360,775412,1603292,1603292,0
150551,2018,37798400,1384145,921479,921479,0
223811,2018,37798800,1495306,2382499,2382499,0
223622,2018,37799000,1763845,1900928,1900928,0
233656,2018,37799380,1520234,569339,569339,0
172757,2018,37803900,1117471,891308,891308,0
202593,2018,37807000,930676,614084,614084,0
208360,2018,37807280,1568866,1010464,1010464,0
42837,2018,37814000,1814582,10927625,10927625,0
81644,2018,37815800,1523859,2777351,2777351,0
22177,2018,37816400,1552050,879405,879405,0
207349,2018,37818328,1972492,1902326,1902326,0
221338,2018,37819240,852014,124270,124270,0
281353,2018,37819800,2226004,2311126,2311126,0
216388,2018,37831120,2119999,588351,588351,0
85693,2018,37834500,2576626,1282016,1282016,0
3308,2018,37836200,1658463,1597416,1597416,0
192615,2018,37837800,1442335,2300256,2300256,0
205779,2018,37841000,1506009,222100,222100,0
115915,2018,37843052,1733996,2120380,2120380,0
17370,2018,37851800,1385856,444769,444769,0
282248,2018,37852000,1138748,2118757,2118757,0
270402,2018,37854400,1517696,2238768,2238768,0
55089,2018,37855900,1032841,274822,274822,0
62284,2018,37859200,1001773,1031556,1031556,0
52634,2018,37865600,1930676,1787009,1787009,0
97244,2018,37865800,2065016,1617497,1617497,0
273332,2018,37867316,1646425,1562169,1562169,0
4335,2018,37879000,1249991,509290,509290,0
18260,2018,37881000,1387352,2085703,2085703,0
40964,2018,37882600,1773562,1980195,1980195,0
25855,2018,37889520,1337399,476778,476778,0
86127,2018,37894200,1808431,2501434,2501434,0
249951,2018,37895690,1173695,468441,468441,0
99554,2018,37895760,1471333,1023495,1023495,0
133241,2018,37899800,2554775,1125935,1125935,0
198132,2018,37903200,1391550,1995539,1995539,0
51099,2018,37906800,1721117,3052748,3052748,0
41435,2018,37907000,2000315,623661,623661,0
258277,2018,37910800,1867789,1027431,1027431,0
110744,2018,37913560,976081,1439206,1439206,0
92834,2018,37929800,1557885,2872838,2872838,0
107673,2018,37935800,2346984,319993,319993,0
170464,2018,37936200,472373,904568,904568,0
61837,2018,37938600,1185636,3358409,3358409,0
112753,2018,37941440,1676886,2221283,2221283,0
66305,2018,37946000,2048260,2387505,2387505,0
181734,2018,37946960,1598000,2842162,2842162,0
187846,2018,37947800,871557,1118821,1118821,0
36579,2018,37956000,1102586,425373,425373,0
73811,2018,37956113,1778214,435065,435065,0
141622,2018,37958640,898989,3179110,3179110,0
206789,2018,37962800,793939,972079,972079,0
225700,2018,37962800,2042650,205532,205532,0
198775,2018,37966000,756523,1460899,1460899,0
224038,2018,37967000,1621049,483306,483306,0
51544,2018,37969000,1601454,994777,994777,0
109824,2018,37971004,1558144,4194766,4194766,0
195671,2018,37971400,1152027,1676411,1676411,0
156764,2018,37974000,1382816,743239,743239,0
112744,2018,37975200,1950023,1820362,1820362,0
63205,2018,37975400,1061768,562523,562523,0
103421,2018,37976600,1498279,1610157,1610157,0
43763,2018,37977600,1074467,2038043,2038043,0
83218,2018,37985740,1410881,2714622,2714622,0
144325,2018,37987000,1185414,844119,844119,0
20585,2018,37988000,1185438,1258315,1258315,0
281227,2018,37988000,1180171,2620180,2620180,0
264461,2018,37988570,1160604,4007270,4007270,0
66927,2018,37990564,1281748,776838,776838,0
157525,2018,37990700,1519197,166031,166031,0
155298,2018,37991700,1405009,2955135,2955135,0
216218,2018,37992400,1413926,1569719,1569719,0
22366,2018,37995004,1615173,2064847,2064847,0
25180,2018,37997000,639982,1035332,1035332,0
42419,2018,37997400,2092287,908768,908768,0
210678,2018,37997800,1209223,355973,355973,0
190004,2018,38002200,1606000,801479,801479,0
208102,2018,38015400,1722618,2200642,2200642,0
107928,2018,38015600,1148067,1566360,1566360,0
34424,2018,38019500,2425455,4600485,4600485,0
205493,2018,38019800,1486319,940490,940490,0
278673,2018,38021772,1544288,1282219,1282219,0
18522,2018,38022200,1343715,1678908,1678908,0
83235,2018,38027720,1814703,1165204,1165204,0
266294,2018,38027800,1397256,1272025,1272025,0
286521,2018,38031800,2294951,1052443,1052443,0
266973,2018,38035800,1468178,2165456,2165456,0
43040,2018,38044160,743250,1504139,1504139,0
222584,2018,38045800,2007145,1819777,1819777,0
197640,2018,38046000,1387694,2393888,2393888,0
19312,2018,38046868,1457348,742847,742847,0
263706,2018,38049400,2079169,562695,562695,0
137803,2018,38051320,1233312,453829,453829,0
250813,2018,38057120,1457690,4198872,4198872,0
131572,2018,38060400,1483227,1392214,1392214,0
24331,2018,38062400,1233332,1687202,1687202,0
11355,2018,38064000,1335906,1110618,1110618,0
130707,2018,38065000,1714353,2167677,2167677,0
267013,2018,38067380,1615390,4355856,4355856,0
186453,2018,38070000,1896757,2015565,2015565,0
170112,2018,38071000,2392418,2013991,2013991,0
13860,2018,38075600,915914,237778,237778,0
238070,2018,38082200,1252514,704045,704045,0
186661,2018,38083000,1439359,4802908,4802908,0
60882,2018,38086600,1532739,1332883,1332883,0
45325,2018,38090400,1674224,4848578,4848578,0
222521,2018,38091800,1208312,393868,393868,0
67812,2018,38092400,1746874,1194056,1194056,0
253968,2018,38097800,1596387,8432444,8432444,0
57203,2018,38099400,1689243,1595031,1595031,0
65962,2018,38099600,1375665,9265468,9265468,0
209982,2018,38100080,1271957,662799,662799,0
233605,2018,38101000,1097126,969153,969153,0
228836,2018,38106000,1150144,304771,304771,0
206627,2018,38110400,1438429,3006667,3006667,0
135562,2018,38118600,1894933,805081,805081,0
180911,2018,38128160,970063,1092597,1092597,0
59644,2018,38128400,1437175,1211213,1211213,0
240556,2018,38130000,2031007,957318,957318,0
17536,2018,38132000,1304144,1819341,1819341,0
29479,2018,38138800,1565402,2054193,2054193,0
93427,2018,38142900,958161,2601351,2601351,0
21599,2018,38144800,1126083,2667749,2667749,0
18554,2018,38149200,1229643,1324100,1324100,0
231269,2018,38152000,1861477,1841691,1841691,0
211510,2018,38152960,700813,2270490,2270490,0
103217,2018,38154184,1343465,2446996,2446996,0
163492,2018,38164000,1815339,1042557,1042557,0
6362,2018,38165916,1110910,5492762,5492762,0
150037,2018,38166860,1899675,3685035,3685035,0
94224,2018,38170400,1761676,2912780,2912780,0
66636,2018,38175020,1609128,958703,958703,0
162835,2018,38175200,1464103,1659395,1659395,0
137614,2018,38175200,989663,2719860,2719860,0
42249,2018,38175480,2224078,1484575,1484575,0
224484,2018,38180656,1533955,850817,850817,0
131623,2018,38181400,1632649,4223204,4223204,0
60237,2018,38182000,1575955,1298226,1298226,0
244387,2018,38186405,1209935,1359560,1359560,0
244081,2018,38190640,1219282,1696378,1696378,0
185628,2018,38195560,1012875,1752080,1752080,0
150472,2018,38197160,1326798,733654,733654,0
227437,2018,38197400,1116717,4036868,4036868,0
464,2018,38200000,1218251,835960,835960,0
272838,2018,38201800,974420,696984,696984,0
228962,2018,38203040,1721058,704634,704634,0
116021,2018,38206800,1569330,750220,750220,0
72669,2018,38207000,2513901,648105,648105,0
5896,2018,38208800,1403172,1632187,1632187,0
216072,2018,38217400,1323782,548265,548265,0
210126,2018,38220000,1238366,379339,379339,0
290418,2018,38220000,691582,1641775,1641775,0
67968,2018,38226000,1394760,1375364,1375364,0
27858,2018,38232000,1420816,144360,144360,0
251448,2018,38240604,1261645,1199348,1199348,0
40734,2018,38241800,1683766,3731627,3731627,0
272017,2018,38243000,1416874,630766,630766,0
250076,2018,38249664,461841,673766,673766,0
236461,2018,38250400,1260587,764272,764272,0
105666,2018,38251400,1189054,1149260,1149260,0
132421,2018,38252160,860384,302422,302422,0
251554,2018,38252200,1424483,3311782,3311782,0
275329,2018,38255500,676405,321280,321280,0
248542,2018,38257400,1014726,2661532,2661532,0
28808,2018,38258468,1065960,972659,972659,0
172810,2018,38259216,954860,841265,841265,0
112463,2018,38263060,1081509,475481,475481,0
48922,2018,38264600,1771164,1189136,1189136,0
254920,2018,38271780,1714117,297476,297476,0
155268,2018,38276560,1654550,2530525,2530525,0
153957,2018,38277000,1457225,1695496,1695496,0
287246,2018,38291200,1605105,259937,259937,0
169401,2018,38294292,1142831,413053,413053,0
54047,2018,38294960,1406283,1481056,1481056,0
168479,2018,38295600,861670,839103,839103,0
163559,2018,38295600,1019650,2464483,2464483,0
70720,2018,38301600,1427389,622457,622457,0
185114,2018,38317620,1795218,442472,442472,0
231726,2018,38320000,1583703,670015,670015,0
191248,2018,38320480,1397864,2625148,2625148,0
146666,2018,38320800,979119,13411378,13411378,0
56164,2018,38325000,1482198,2542768,2542768,0
173941,2018,38329880,1370527,1800891,1800891,0
285145,2018,38331600,1463419,343804,343804,0
284011,2018,38336000,1537845,1478394,1478394,0
10436,2018,38338200,1513269,4897101,4897101,0
30716,2018,38340000,1607883,5717140,5717140,0
236473,2018,38340200,1846807,378757,378757,0
147987,2018,38342880,1321609,3911144,3911144,0
62133,2018,38349400,1234287,4930442,4930442,0
269077,2018,38356476,1468556,1319279,1319279,0
3708,2018,38357000,994002,2719670,2719670,0
241337,2018,38357400,1205382,165684,165684,0
90438,2018,38359400,1196159,1663577,1663577,0
248290,2018,38360040,1466496,662030,662030,0
102417,2018,38362400,1518330,2298416,2298416,0
278965,2018,38362400,1219514,2935811,2935811,0
292083,2018,38367600,1197106,1048885,1048885,0
243526,2018,38369400,1516768,80679,80679,0
144295,2018,38372480,1331901,1073710,1073710,0
279300,2018,38373000,889267,2400532,2400532,0
234337,2018,38374200,2262862,191159,191159,0
26666,2018,38380800,1650362,2906899,2906899,0
49311,2018,38385200,1977787,1500159,1500159,0
195317,2018,38388800,1695496,1924061,1924061,0
80429,2018,38390000,2384225,388554,388554,0
25114,2018,38390200,1292489,2234739,2234739,0
14715,2018,38393200,1599539,3290488,3290488,0
200921,2018,38398000,1042622,601159,601159,0
198736,2018,38406000,917459,1299070,1299070,0
184955,2018,38414000,1296236,3310829,3310829,0
250197,2018,38414200,1513195,203153,203153,0
276609,2018,38416400,972380,979753,979753,0
101351,2018,38418800,2152432,1465477,1465477,0
71158,2018,38421200,1745276,1247459,1247459,0
70564,2018,38421700,1487107,615241,615241,0
36357,2018,38424600,2210822,2892844,2892844,0
168431,2018,38426000,1800020,157310,157310,0
24795,2018,38427000,1339784,774076,774076,0
147033,2018,38427600,1644623,2318593,2318593,0
24827,2018,38434800,2266912,1208483,1208483,0
19454,2018,38436860,1497988,839935,839935,0
213386,2018,38438522,1780652,2311372,2311372,0
283816,2018,38442600,1611059,1144382,1144382,0
116206,2018,38445200,2281242,527346,527346,0
235549,2018,38446900,1246746,1649481,1649481,0
212059,2018,38447520,2205079,1094975,1094975,0
254436,2018,38450000,1329811,1552784,1552784,0
271448,2018,38462800,1688550,1268031,1268031,0
149934,2018,38463120,1365804,1583703,1583703,0
192320,2018,38470400,975223,579135,579135,0
168358,2018,38471000,1510016,387220,387220,0
241795,2018,38472004,783676,1317829,1317829,0
117864,2018,38472040,1594337,1704789,1704789,0
82527,2018,38473000,2483395,765454,765454,0
85837,2018,38488100,2103577,302333,302333,0
45582,2018,38492480,1260482,2690441,2690441,0
213893,2018,38497000,1167128,2338590,2338590,0
121580,2018,38500000,749197,3717507,3717507,0
211787,2018,38501600,2081123,1830229,1830229,0
79174,2018,38502120,1620748,859332,859332,0
205249,2018,38513400,1494607,539297,539297,0
101239,2018,38515400,1469922,1305007,1305007,0
168632,2018,38522520,1127722,675796,675796,0
217978,2018,38523000,1434063,1193748,1193748,0
145013,2018,38530900,768215,1709996,1709996,0
172992,2018,38532000,2012901,773609,773609,0
23989,2018,38538900,2054193,1319908,1319908,0
22399,2018,38539600,1525750,801780,801780,0
12299,2018,38540400,2209584,2262285,2262285,0
217847,2018,38550600,1609766,193943,193943,0
207110,2018,38551600,1501138,3241789,3241789,0
273218,2018,38553000,1633559,1142456,1142456,0
83349,2018,38557000,1512195,1341296,1341296,0
235575,2018,38560000,1774935,2089485,2089485,0
191164,2018,38560800,1300087,1419025,1419025,0
74035,2018,38561000,1342764,787793,787793,0
6953,2018,38563000,1984459,4914847,4914847,0
220740,2018,38565380,1122560,507189,507189,0
134370,2018,38568600,1494667,1157103,1157103,0
109553,2018,38568800,1071002,512310,512310,0
54672,2018,38569600,1792232,2695575,2695575,0
203697,2018,38574600,1428295,874016,874016,0
41557,2018,38577200,1373148,1148427,1148427,0
228974,2018,38578000,1874757,877903,877903,0
72611,2018,38581200,1614721,2389724,2389724,0
255264,2018,38584372,1134160,4096600,4096600,0
16194,2018,38595000,1599254,12190213,12190213,0
164795,2018,38595000,1515919,1115501,1115501,0
38314,2018,38600300,1898560,1972355,1972355,0
139570,2018,38601400,1026754,836892,836892,0
41071,2018,38604800,1306861,5810514,5810514,0
261923,2018,38614240,1841527,1794851,1794851,0
74444,2018,38614400,1230941,128115,128115,0
147926,2018,38616500,1263391,2091997,2091997,0
276473,2018,38619400,1095759,1474571,1474571,0
129401,2018,38623548,680392,1046752,1046752,0
17975,2018,38627800,1673106,170292,170292,0
158343,2018,38628200,1754441,1630568,1630568,0
197417,2018,38628200,1345265,1909297,1909297,0
41034,2018,38632700,1383885,3037285,3037285,0
86959,2018,38633400,943800,1360123,1360123,0
115256,2018,38633500,1321195,2303414,2303414,0
122043,2018,38643400,945346,2167539,2167539,0
210084,2018,38649520,1972267,3076335,3076335,0
170980,2018,38652000,1304294,4657846,4657846,0
176367,2018,38655400,1555739,947288,947288,0
70590,2018,38659400,1598615,784577,784577,0
282644,2018,38661000,1948878,1905652,1905652,0
289552,2018,38665000,1869108,849508,849508,0
180872,2018,38666710,1734106,918242,918242,0
228833,2018,38669000,1414339,847991,847991,0
193804,2018,38673000,1189739,2125984,2125984,0
77028,2018,38676000,1685052,2279078,2279078,0
109843,2018,38677000,1433667,1614503,1614503,0
998,2018,38678000,1501517,1337399,1337399,0
260607,2018,38683100,2061182,569027,569027,0
203422,2018,38684900,2355042,1378825,1378825,0
35892,2018,38686000,1166447,783710,783710,0
31208,2018,38686800,2029490,27516883,27516883,0
74828,2018,38689992,1701432,1268611,1268611,0
251791,2018,38693400,580170,6008906,6008906,0
267917,2018,38693464,1142094,1872598,1872598,0
79857,2018,38697600,1236180,1573669,1573669,0
152076,2018,38698160,1255007,835108,835108,0
36998,2018,38698280,1627211,566252,566252,0
94060,2018,38701400,2467409,2351380,2351380,0
263939,2018,38704600,1575359,3116611,3116611,0
93058,2018,38705240,1235378,6541669,6541669,0
126019,2018,38711000,1195829,8287795,8287795,0
241594,2018,38711200,1097959,1056639,1056639,0
290502,2018,38719000,1255996,797569,797569,0
60669,2018,38719560,2025090,4586434,4586434,0
172195,2018,38719784,1842397,2526006,2526006,0
172519,2018,38721840,1099454,3028245,3028245,0
61222,2018,38723000,1558863,495283,495283,0
148247,2018,38734360,1939222,1383820,1383820,0
262613,2018,38746000,1418892,839468,839468,0
62356,2018,38747200,1781004,1880136,1880136,0
73856,2018,38749000,1561964,1726148,1726148,0
100592,2018,38762828,1417883,915914,915914,0
278761,2018,38769000,776739,1341544,1341544,0
128896,2018,38771440,1179993,1829069,1829069,0
193858,2018,38777700,1558928,745409,745409,0
295009,2018,38778000,2457658,4994483,4994483,0
1116,2018,38778400,1876679,2883496,2883496,0
29950,2018,38779440,1411552,1606901,1606901,0
258780,2018,38780800,1610816,5038575,5038575,0
5167,2018,38784000,1291321,416414,416414,0
39037,2018,38787400,1728860,844395,844395,0
211789,2018,38787800,1498706,1569631,1569631,0
222956,2018,38791380,1362726,1483647,1483647,0
215270,2018,38792200,2146705,1216133,1216133,0
185594,2018,38793400,1048396,1176108,1176108,0
32850,2018,38797000,1026087,687867,687867,0
265192,2018,38804000,906162,671268,671268,0
216995,2018,38806400,1281232,459443,459443,0
205358,2018,38807000,1734432,483703,483703,0
159963,2018,38808516,2271711,558741,558741,0
1568,2018,38809000,1866189,461132,461132,0
241552,2018,38815000,1128850,1521939,1521939,0
148320,2018,38815080,2103173,724216,724216,0
115062,2018,38817800,1563868,1432070,1432070,0
142154,2018,38824000,2316937,1733214,1733214,0
135857,2018,38826600,1127906,2453252,2453252,0
45303,2018,38828000,1057694,3471492,3471492,0
199001,2018,38830200,1047141,1610249,1610249,0
142991,2018,38832600,1136633,1160604,1160604,0
157212,2018,38837000,2110910,452429,452429,0
91318,2018,38840000,869418,4854230,4854230,0
174660,2018,38842600,1433595,1777723,1777723,0
175817,2018,38843500,1552195,6460580,6460580,0
43930,2018,38843600,1189137,854599,854599,0
55117,2018,38844600,1851930,1144555,1144555,0
68605,2018,38853920,2418155,1190438,1190438,0
190908,2018,38854200,1415849,854521,854521,0
91039,2018,38855800,1406950,645151,645151,0
294030,2018,38856000,942559,2194802,2194802,0
110573,2018,38857600,1881357,868025,868025,0
58044,2018,38857600,1405323,1357184,1357184,0
49595,2018,38861000,1595522,430566,430566,0
92309,2018,38861600,1664207,10770672,10770672,0
253600,2018,38864800,816598,7289980,7289980,0
282701,2018,38869000,2238827,2449554,2449554,0
120757,2018,38870000,1627377,2431735,2431735,0
29885,2018,38875800,1522544,1240224,1240224,0
187421,2018,38876400,1322319,2683388,2683388,0
220834,2018,38877760,1852324,1022476,1022476,0
288966,2018,38879000,910305,827229,827229,0
152383,2018,38881557,1502017,906162,906162,0
217040,2018,38886000,1704306,274159,274159,0
213125,2018,38888200,997611,351905,351905,0
50610,2018,38890000,1760467,13001865,13001865,0
207341,2018,38892600,1106829,1921086,1921086,0
277291,2018,38893000,2214528,2207532,2207532,0
10916,2018,38895400,1290948,1215942,1215942,0
29022,2018,38899600,909371,376485,376485,0
242244,2018,38903800,1734850,2521800,2521800,0
23298,2018,38905000,1757523,2488132,2488132,0
138452,2018,38908000,1617778,451694,451694,0
84586,2018,38911000,1230584,1660845,1660845,0
273146,2018,38911000,1270038,475438,475438,0
293517,2018,38912200,1088609,2150687,2150687,0
78925,2018,38915000,1794243,726075,726075,0
97390,2018,38916300,1588054,751739,751739,0
279647,2018,38922000,1324100,773925,773925,0
283788,2018,38925400,672289,661312,661312,0
28399,2018,38926200,1443782,1597376,1597376,0
131457,2018,38927888,1871096,1391032,1391032,0
62260,2018,38928800,1446012,1613605,1613605,0
55878,2018,38930600,1155852,924557,924557,0
136799,2018,38933000,1276222,3140654,3140654,0
157578,2018,38940000,2014400,1732879,1732879,0
187675,2018,38940300,1434628,484387,484387,0
27477,2018,38942764,1180618,3219950,3219950,0
120385,2018,38949500,2862578,1757771,1757771,0
126355,2018,38951000,1766314,1920960,1920960,0
129614,2018,38952200,1483770,2140892,2140892,0
75670,2018,38958700,1904190,835409,835409,0
140260,2018,38960600,1527056,6389613,6389613,0
72841,2018,38960600,2375703,4770035,4770035,0
110010,2018,38961600,2108631,3000919,3000919,0
259766,2018,38961739,463486,1049766,1049766,0
98143,2018,38964640,1771872,9253685,9253685,0
3365,2018,38965000,1280955,2042650,2042650,0
172411,2018,38970200,1166764,1236459,1236459,0
65289,2018,38973200,1581523,2670433,2670433,0
257237,2018,38974400,1526843,1266148,1266148,0
32388,2018,38983480,1037593,1748505,1748505,0
22813,2018,38986200,1349342,1491243,1491243,0
136953,2018,38991308,1868839,1911303,1911303,0
242080,2018,38991480,1248182,5250634,5250634,0
153503,2018,38994040,1599380,1719339,1719339,0
255565,2018,38995000,908921,1971611,1971611,0
102771,2018,38999000,1643351,1086348,1086348,0
113821,2018,39000500,1399530,6271281,6271281,0
21894,2018,39006000,1778205,466906,466906,0
63357,2018,39013200,1225876,301103,301103,0
277735,2018,39015400,1034872,1951182,1951182,0
236578,2018,39019520,995238,431854,431854,0
139843,2018,39020200,1376101,490637,490637,0
230060,2018,39020200,1797261,1424047,1424047,0
266967,2018,39021000,1393685,1551133,1551133,0
269205,2018,39022700,1456501,905330,905330,0
293462,2018,39033240,1402297,314085,314085,0
37411,2018,39033893,1192360,758221,758221,0
7744,2018,39037800,1562614,1300087,1300087,0
72431,2018,39040000,989541,1144942,1144942,0
61715,2018,39043000,983670,1136847,1136847,0
168311,2018,39043400,1377212,466166,466166,0
202454,2018,39045000,1153811,1372899,1372899,0
293710,2018,39045920,1171320,507611,507611,0
53813,2018,39048200,1444357,244726,244726,0
211581,2018,39049400,1732879,1054073,1054073,0
279872,2018,39050240,1421912,747505,747505,0
69800,2018,39051500,1822768,429297,429297,0
30446,2018,39064000,1112883,47718,47718,0
102633,2018,39065000,1265575,655822,655822,0
47602,2018,39069840,1433634,1537820,1537820,0
251778,2018,39072400,1200832,2267908,2267908,0
280561,2018,39076200,1282869,452368,452368,0
139461,2018,39082000,1463892,683213,683213,0
260361,2018,39085560,1237844,333717,333717,0
35305,2018,39097200,1260897,1046541,1046541,0
101989,2018,39103400,1203989,2440018,2440018,0
33268,2018,39110000,1439807,978642,978642,0
33004,2018,39118600,1162254,553905,553905,0
278504,2018,39123400,798721,692168,692168,0
39302,2018,39124000,1920960,789413,789413,0
218341,2018,39124600,873443,1033004,1033004,0
56506,2018,39131800,1946380,2680540,2680540,0
240230,2018,39132200,1343962,1249541,1249541,0
28081,2018,39134004,1230910,2424229,2424229,0
270711,2018,39136000,1653238,2062278,2062278,0
193109,2018,39138800,1300076,1101521,1101521,0
189713,2018,39139000,1324559,2356717,2356717,0
33114,2018,39139400,668170,658295,658295,0
242417,2018,39143000,1836488,1259447,1259447,0
135139,2018,39145000,1701346,1603064,1603064,0
132127,2018,39145800,1702747,7866430,7866430,0
250694,2018,39148400,1561813,892402,892402,0
225928,2018,39148840,1582716,2649965,2649965,0
40910,2018,39149000,1915387,359162,359162,0
60691,2018,39151000,2032564,1144694,1144694,0
240349,2018,39151400,2016663,825198,825198,0
25861,2018,39158880,1003795,1124881,1124881,0
8825,2018,39161000,1490233,1342873,1342873,0
215927,2018,39161600,1749869,1033807,1033807,0
181507,2018,39166000,1387652,1030571,1030571,0
132716,2018,39169400,1869176,2757997,2757997,0
235526,2018,39174252,1507495,2265088,2265088,0
116355,2018,39175200,2380578,9975937,9975937,0
36594,2018,39181400,1535863,1523366,1523366,0
253074,2018,39182720,1069612,990256,990256,0
7010,2018,39183000,1802737,1312337,1312337,0
207591,2018,39183320,1752080,517843,517843,0
41143,2018,39188400,1805126,8083753,8083753,0
215155,2018,39189000,1471523,1433787,1433787,0
255101,2018,39191160,1843521,1090758,1090758,0
173936,2018,39191800,2152669,1625795,1625795,0
278280,2018,39193000,1763097,2789515,2789515,0
223146,2018,39195096,1371892,1438429,1438429,0
292999,2018,39196000,1030173,3282476,3282476,0
222404,2018,39200000,1612870,1749277,1749277,0
144575,2018,39202320,976653,1956310,1956310,0
