id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
256260,2018,7446800,96400,96400,104259,7859
85266,2018,55769000,2700789,2700789,2920073,219284
171417,2018,41057900,1855789,1855789,2006421,150632
127577,2018,20240800,864254,864254,934409,70155
115275,2018,98688000,4391332,4391332,4747813,356481
286259,2018,29804000,615645,615645,665626,49981
192853,2018,15642800,374056,374056,404452,30396
55164,2018,4957600,155823,155823,168471,12648
233530,2018,47086000,1615878,1615878,1747076,131198
27779,2018,47714000,1549510,1549510,1675316,125806
230827,2018,44738260,1553057,1553057,1679117,126060
53019,2018,44957440,1510789,1510789,1633492,122703
166049,2018,22384400,675901,675901,730789,54888
19718,2018,41798320,2196387,2196387,2374702,178315
235410,2018,162962000,9164696,9164696,9909688,744992
250148,2018,40777590,1473298,1473298,1593031,119733
70414,2018,29030400,1398768,1398768,1512324,113556
254347,2018,51249196,1970307,1970307,2130332,160025
171222,2018,52842200,2658515,2658515,2874324,215808
160110,2018,53626200,3157553,3157553,3413949,256396
124537,2018,48350200,2085359,2085359,2254659,169300
172921,2018,63664040,3072395,3072395,3321807,249412
138514,2018,40393400,1450414,1450414,1568143,117728
3302,2018,52381000,2826490,2826490,3055915,229425
280280,2018,44161472,1730153,1730153,1870588,140435
211625,2018,48830600,2454150,2454150,2653350,199200
97709,2018,29943560,1210000,1210000,1308214,98214
277826,2018,16498000,857604,857604,927214,69611
151921,2018,27655800,633314,633314,684724,51410
221198,2018,41087000,946290,946290,1023114,76824
98562,2018,16759200,663901,663901,717823,53922
40140,2018,63736000,4091741,4091741,4423907,332166
25170,2018,81469932,2955703,2955703,3195736,240033
121781,2018,35262720,1383163,1383163,1495462,112299
90583,2018,22165000,1103539,1103539,1193117,89578
45124,2018,46207000,1779350,1779350,1923807,144457
287528,2018,67095000,2205462,2205462,2384913,179451
7527,2018,59447200,2443274,2443274,2641594,198320
96167,2018,44130200,1731856,1731856,1872429,140573
8495,2018,31962000,1534175,1534175,1658766,124591
48038,2018,13808120,322708,322708,348942,26234
175975,2018,66172600,2721557,2721557,2942507,220950
184443,2018,24378000,875897,875897,946993,71096
1493,2018,98375000,4866148,4866148,5261211,395063
210240,2018,107929200,5180487,5180487,5601017,420531
77101,2018,166142000,6986966,6986966,7554109,567143
36483,2018,95349000,6793656,6793656,7345285,551629
243919,2018,33672700,1395771,1395771,1509064,113293
218364,2018,115265800,1800845,1800845,1950288,149443
152837,2018,34027000,1210962,1210962,1309259,98297
109824,2018,37971004,1787657,1787657,1932761,145104
122746,2018,7020000,197377,197377,213402,16026
175389,2018,21453200,464144,464144,501892,37748
33004,2018,39118600,1425065,1425065,1540736,115671
248134,2018,17329820,621026,621026,671444,50418
23882,2018,24676000,732128,732128,791574,59446
74417,2018,22761200,1124180,1124180,1215429,91248
143290,2018,149132400,8280250,8280250,8952351,672101
276195,2018,50903792,1235655,1235655,1336206,100551
112384,2018,32656000,1130072,1130072,1221828,91756
128195,2018,46593996,1786336,1786336,1931366,145031
135816,2018,44268600,1793126,1793126,1938711,145585
249789,2018,30219900,960509,960509,1038507,77999
192458,2018,20892252,664821,664821,718784,53963
173372,2018,160858500,5532704,5532704,5981897,449194
105273,2018,14745500,442141,442141,478034,35893
66466,2018,10612000,230178,230178,248867,18688
288632,2018,55384000,1404928,1404928,1518964,114036
178843,2018,104815000,5178225,5178225,5598536,420310
237447,2018,35610000,1267180,1267180,1370036,102856
199895,2018,35905800,484099,484099,523393,39294
52398,2018,42985800,1953082,1953082,2111636,158553
14058,2018,35495000,1248153,1248153,1349464,101311
22280,2018,28977400,819411,819411,885921,66511
89101,2018,23756000,838986,838986,907100,68114
259989,2018,25078576,792789,792789,857183,64394
101623,2018,31230000,886132,886132,958097,71965
194111,2018,32795200,709649,709649,767250,57601
52636,2018,43411200,2279827,2279827,2464893,185066
9044,2018,116305400,3749779,3749779,4054231,304451
93740,2018,33231200,1132386,1132386,1224375,91988
236256,2018,19078000,364189,364189,393750,29561
281193,2018,60902800,2766054,2766054,2990571,224517
141574,2018,29510500,1203945,1203945,1301668,97723
106925,2018,80605180,2739998,2739998,2962405,222407
115574,2018,22660600,1032613,1032613,1116429,83816
47120,2018,61717644,3355100,3355100,3627445,272344
200942,2018,24811600,418744,418744,452792,34048
251623,2018,48673000,2808411,2808411,3036376,227965
135255,2018,41114628,1444441,1444441,1561685,117244
211976,2018,48784400,1832838,1832838,1981607,148769
141582,2018,15065368,727919,727919,787004,59084
231009,2018,125259840,7474562,7474562,8081386,606824
32038,2018,5177400,150888,150888,163136,12247
75810,2018,41233665,1808445,1808445,1955237,146792
126214,2018,9869592,326562,326562,353070,26508
34325,2018,12948200,537236,537236,580843,43607
174949,2018,33236400,1254081,1254081,1355883,101802
54014,2018,30480800,709807,709807,767421,57614
200210,2018,39641600,634103,634103,685611,51509
15640,2018,41016600,1573195,1573195,1700923,127729
197429,2018,28669000,844126,844126,912643,68517
242901,2018,20491600,803207,803207,868452,65244
189145,2018,68105000,2582225,2582225,2791821,209596
289654,2018,22011000,868405,868405,938893,70487
79430,2018,40135600,2298703,2298703,2485286,186583
185002,2018,23025200,540319,540319,584181,43862
181525,2018,51343000,2501242,2501242,2704318,203077
107190,2018,55036600,2260996,2260996,2444524,183527
12985,2018,29029000,1199852,1199852,1297297,97445
15101,2018,63358360,2229595,2229595,2410642,181047
243543,2018,97144000,3183559,3183559,3441964,258406
277788,2018,73672000,4659541,4659541,5037750,378209
132549,2018,35644400,1648274,1648274,1782107,133833
24856,2018,37558000,1552526,1552526,1678597,126071
239063,2018,56690900,2829035,2829035,3058675,229641
86493,2018,125086600,6262885,6262885,6771506,508621
248367,2018,69953400,2922744,2922744,3160058,237314
191344,2018,24159240,708840,708840,766395,57555
284018,2018,80004200,2059474,2059474,2226727,167253
75082,2018,49326100,2776897,2776897,3002305,225407
213224,2018,16615000,688937,688937,744857,55920
165946,2018,34085100,2043008,2043008,2208842,165833
149003,2018,44154200,2301380,2301380,2488190,186810
189049,2018,11812800,301895,301895,326400,24505
122994,2018,52734025,2658825,2658825,2874673,215848
43617,2018,40860200,2080528,2080528,2249412,168884
253425,2018,20642512,1023541,1023541,1106621,83080
226686,2018,53111600,2452059,2452059,2651095,199036
220397,2018,12044000,374099,374099,404464,30365
276005,2018,56234000,644625,644625,698961,54336
29296,2018,44192400,2036526,2036526,2201829,165302
166857,2018,18560800,690375,690375,746417,56042
96379,2018,21382900,811933,811933,877838,65905
55870,2018,25439000,947685,947685,1024607,76922
91792,2018,30392624,1711026,1711026,1849942,138916
255507,2018,14371800,692782,692782,749014,56232
93692,2018,33064080,1338071,1338071,1446685,108615
243483,2018,26705680,747710,747710,808431,60721
141368,2018,21922600,696195,696195,752724,56529
90338,2018,20255440,762369,762369,824250,61881
287623,2018,27948360,899955,899955,973273,73318
87524,2018,51397000,1363182,1363182,1473854,110672
211968,2018,70987800,4115888,4115888,4450000,334111
156845,2018,54476800,1524476,1524476,1648294,123818
192615,2018,37837800,1501795,1501795,1623733,121938
51920,2018,46043280,1706811,1706811,1845444,138633
287131,2018,14032920,221276,221276,239276,18000
58534,2018,15248600,667432,667432,721607,54175
83746,2018,98696120,3121911,3121911,3375367,253456
252367,2018,39686400,1837932,1837932,1987114,149183
211533,2018,50045200,1955508,1955508,2114264,158756
61608,2018,293908960,11751879,11751879,12705812,953934
146906,2018,12705000,492275,492275,532250,39975
188519,2018,20089224,670252,670252,724739,54487
192938,2018,27966000,964829,964829,1043143,78314
70110,2018,29954000,1405605,1405605,1519716,114111
282635,2018,83865200,4735370,4735370,5119832,384462
197801,2018,65518520,1391616,1391616,1504596,112980
96232,2018,44756000,2018798,2018798,2182697,163899
280149,2018,32616000,1833135,1833135,1981929,148793
233529,2018,96626000,3019252,3019252,3264321,245069
37079,2018,134758200,4650032,4650032,5027500,377467
20217,2018,36660324,1667045,1667045,1802357,135312
162195,2018,146705400,11124324,11124324,12027297,902973
104391,2018,49717400,1942582,1942582,2100269,157687
43715,2018,95892000,4419845,4419845,4778628,358783
81574,2018,23587000,1511757,1511757,1634464,122708
159897,2018,15532400,527150,527150,569947,42798
112957,2018,46093600,2253247,2253247,2436145,182898
233187,2018,32728000,1206252,1206252,1304261,98008
83491,2018,63176000,2849613,2849613,3081011,231398
276058,2018,48712148,2615316,2615316,2827710,212395
264585,2018,44305100,2682564,2682564,2900363,217799
21243,2018,24857000,692814,692814,749064,56250
165287,2018,30104800,1137501,1137501,1229840,92339
148695,2018,22515008,713197,713197,771092,57894
121882,2018,17368500,602919,602919,651857,48938
102092,2018,23623000,578342,578342,625286,46943
77163,2018,56797400,3018420,3018420,3263421,245002
277735,2018,39015400,1084818,1084818,1172871,88053
193146,2018,37112040,1000604,1000604,1081821,81218
123710,2018,43580200,1868378,1868378,2020052,151674
252408,2018,19531244,970228,970228,1048980,78752
21947,2018,19727400,1038606,1038606,1122909,84302
162359,2018,14894100,503880,503880,544784,40904
24208,2018,52968800,1512386,1512386,1635169,122783
293882,2018,23005000,814018,814018,880189,66171
208167,2018,30558400,1063687,1063687,1150080,86393
102470,2018,94588000,5395997,5395997,5834042,438046
261016,2018,180280100,5769849,5769849,6240805,470955
1029,2018,19585000,532658,532658,575893,43235
25325,2018,68852000,4009153,4009153,4334571,325418
31663,2018,19217720,1033207,1033207,1117071,83864
140854,2018,3566700,40195,40195,43457,3263
285579,2018,9783000,151107,151107,163696,12589
205591,2018,12172400,82827,82827,89550,6723
123004,2018,48623570,2181668,2181668,2358762,177093
276465,2018,53517200,2757813,2757813,2981735,223922
55137,2018,25693600,1068160,1068160,1154867,86706
34317,2018,25993800,667328,667328,721519,54191
251781,2018,19027100,272483,272483,294600,22117
67169,2018,30083200,1353793,1353793,1463679,109886
247144,2018,17319200,167616,167616,181221,13605
82022,2018,58789023,3122618,3122618,3376161,253543
78378,2018,51986760,3077776,3077776,3327596,249819
50588,2018,90145600,4144335,4144335,4480785,336450
132137,2018,24362000,942202,942202,1018715,76513
32322,2018,35185000,2102090,2102090,2272714,170624
17349,2018,30545600,669002,669002,723324,54322
21620,2018,59126924,3026586,3026586,3272250,245664
9571,2018,58360968,1848919,1848919,1999006,150087
103607,2018,37358364,1163733,1163733,1258226,94493
125010,2018,33134000,878541,878541,949863,71322
222584,2018,38045800,2042820,2042820,2208635,165815
118131,2018,4403120,160827,160827,173885,13058
180893,2018,81232800,2912574,2912574,3148989,236415
142991,2018,38832600,1222254,1222254,1321546,99292
208254,2018,23604000,1060955,1060955,1147071,86116
113825,2018,47245800,1653014,1653014,1787197,134183
181840,2018,60555200,2936633,2936633,3175045,238412
48813,2018,28555800,1040451,1040451,1124952,84501
102097,2018,21986400,1158490,1158490,1252533,94043
103284,2018,124093000,6584297,6584297,7118762,534464
42586,2018,47064000,1855218,1855218,2005824,150605
193412,2018,29555800,1269717,1269717,1372779,103061
253376,2018,8992444,309724,309724,334864,25140
72230,2018,15134400,472941,472941,511329,38388
17758,2018,28337000,652865,652865,705857,52992
284569,2018,64521000,1672252,1672252,1808012,135759
1122,2018,18563000,563973,563973,609750,45777
85998,2018,92658000,5831206,5831206,6304606,473400
114041,2018,18998600,623573,623573,674197,50624
275213,2018,69588004,2589402,2589402,2799591,210189
169611,2018,77788247,2990959,2990959,3233732,242773
257583,2018,21588000,608072,608072,657429,49356
116725,2018,26988172,1231469,1231469,1331445,99976
164731,2018,15915160,530560,530560,573635,43075
154285,2018,9754800,395488,395488,427612,32124
7930,2018,9070484,241505,241505,261107,19603
244896,2018,64330600,2280497,2280497,2465652,185154
247408,2018,17966360,816149,816149,882397,66248
89464,2018,85301000,1020423,1020423,1103250,82827
32377,2018,29279800,827633,827633,894845,67212
62593,2018,48835800,1715914,1715914,1855207,139293
82784,2018,41808000,1923849,1923849,2080049,156201
182763,2018,32373000,1342323,1342323,1451307,108984
72548,2018,32037200,1359135,1359135,1469459,110324
93231,2018,33584000,1390733,1390733,1503628,112895
293347,2018,73626800,2391380,2391380,2587029,195649
75842,2018,13540400,403384,403384,436128,32744
96719,2018,19977960,364185,364185,393746,29560
95131,2018,14365000,450049,450049,486579,36530
107408,2018,21348000,387200,387200,418629,31429
149584,2018,30519600,1142645,1142645,1235407,92762
158016,2018,29549200,1028725,1028725,1112256,83531
292256,2018,84353400,2370212,2370212,2564996,194784
206997,2018,54891600,1636670,1636670,1769566,132896
68731,2018,279176000,13990559,13990559,15126221,1135662
3636,2018,39371800,2057872,2057872,2224907,167035
229214,2018,48734520,2995310,2995310,3238436,243126
50984,2018,25519440,1108832,1108832,1198850,90017
292781,2018,11556300,592512,592512,640757,48245
85937,2018,27131800,1528852,1528852,1652952,124100
67096,2018,41139600,1964969,1964969,2124478,159509
22727,2018,19988400,616332,616332,666383,50051
165009,2018,51632500,2163215,2163215,2338854,175640
115278,2018,65620200,1814359,1814359,1961805,147446
8341,2018,27444480,562937,562937,608654,45717
267261,2018,24485000,901417,901417,974612,73195
42982,2018,32207488,1480337,1480337,1600523,120187
79265,2018,62909400,2822413,2822413,3051509,229097
269498,2018,118997500,5727234,5727234,6192107,464873
103855,2018,44495345,2182103,2182103,2359221,177119
20803,2018,48111000,2409422,2409422,2605021,195599
205918,2018,40925200,2711957,2711957,2932088,220131
97169,2018,29538492,985895,985895,1065963,80068
107428,2018,51162000,1948586,1948586,2106750,158164
126381,2018,16894800,462114,462114,499647,37534
172525,2018,33139043,980600,980600,1060300,79700
67068,2018,33737800,1251701,1251701,1353300,101599
93905,2018,15208600,398163,398163,430496,32333
35873,2018,18049000,678805,678805,733938,55132
16364,2018,21422800,655016,655016,708188,53172
255095,2018,53219280,3649404,3649404,3945621,296218
202132,2018,37233600,462533,462533,500148,37614
58439,2018,17678400,621523,621523,671986,50463
60870,2018,27432000,1159741,1159741,1253895,94154
266771,2018,28360520,791064,791064,855306,64242
50475,2018,50599200,2166456,2166456,2342363,175908
192534,2018,21181600,920155,920155,994846,74691
3086,2018,60740660,2149625,2149625,2324147,174522
288845,2018,63587000,3383843,3383843,3658589,274746
187731,2018,43863400,1333022,1333022,1441221,108200
143130,2018,34008592,1807043,1807043,1953724,146680
32139,2018,15803200,642732,642732,694926,52194
64762,2018,73948000,2611890,2611890,2823973,212082
88256,2018,28837200,1131236,1131236,1223057,91821
84454,2018,41417700,1661147,1661147,1796006,134859
140197,2018,16837340,501139,501139,541818,40678
95112,2018,28448800,1539022,1539022,1663957,124935
144496,2018,34735600,1196672,1196672,1293863,97191
161084,2018,12708720,283373,283373,306388,23016
76854,2018,44521000,1795301,1795301,1941033,145732
142441,2018,22861120,1269693,1269693,1372770,103077
72785,2018,110319000,6013445,6013445,6501564,488119
128224,2018,100791748,3626180,3626180,3920518,294338
207128,2018,32766200,1256497,1256497,1358486,101988
145755,2018,40665600,1974481,1974481,2134806,160325
22683,2018,29223000,1273193,1273193,1376576,103383
240608,2018,50065700,2316396,2316396,2504440,188044
34779,2018,22510400,899294,899294,972337,73044
17404,2018,106132000,4876378,4876378,5272237,395859
184762,2018,22096200,741744,741744,801990,60246
89305,2018,61650600,3606414,3606414,3899143,292728
269077,2018,38356476,1526826,1526826,1650762,123936
112006,2018,32172600,773782,773782,836650,62868
217396,2018,50276900,3389090,3389090,3664179,275088
95825,2018,200592000,10385323,10385323,11228366,843043
273447,2018,61842160,3089245,3089245,3340153,250907
62493,2018,35347000,2086856,2086856,2256256,169400
74326,2018,52407000,2498202,2498202,2700993,202791
115040,2018,63953900,4034048,4034048,4361492,327444
15783,2018,53486320,2325371,2325371,2514124,188753
132763,2018,25065600,866723,866723,937083,70361
228015,2018,121887000,4879653,4879653,5275735,396082
132767,2018,8552400,328999,328999,355716,26716
180335,2018,205507000,8000433,8000433,8649892,649459
216934,2018,63076600,2160391,2160391,2335752,175361
160776,2018,10619200,265288,265288,286821,21533
56409,2018,18214008,911918,911918,985946,74028
95947,2018,62754400,3126315,3126315,3380082,253767
294412,2018,29746000,911925,911925,986077,74152
207394,2018,50865000,2528270,2528270,2733512,205241
292326,2018,64835700,1651945,1651945,1787698,135753
54913,2018,12387600,341710,341710,369453,27744
280311,2018,132391025,6096422,6096422,6591272,494849
86223,2018,120432224,5879355,5879355,6356587,477233
195671,2018,37971400,1187703,1187703,1284107,96404
73825,2018,32989600,1528485,1528485,1652550,124065
220837,2018,29367400,1180635,1180635,1276471,95836
34578,2018,10976760,338350,338350,365839,27489
193536,2018,35364600,1134447,1134447,1226529,92082
79181,2018,36210800,2172240,2172240,2348570,176330
162438,2018,44203300,1906022,1906022,2060753,154732
102378,2018,19551520,643070,643070,695302,52232
243780,2018,15102600,283135,283135,306166,23031
245821,2018,26041740,596158,596158,644555,48397
204525,2018,34789000,1384568,1384568,1496976,112408
257297,2018,127132400,3242225,3242225,3505393,263168
74449,2018,16971284,673695,673695,728379,54683
288722,2018,41792000,2486595,2486595,2688429,201834
954,2018,46321000,2026973,2026973,2191500,164527
81348,2018,63246600,2602977,2602977,2814257,211281
45232,2018,27605000,1343427,1343427,1452471,109044
149829,2018,39891200,1790166,1790166,1935471,145306
283049,2018,44091800,2152948,2152948,2327700,174752
36226,2018,37751600,1172018,1172018,1267164,95146
97335,2018,65991800,2704767,2704767,2924339,219572
64954,2018,51219000,2060568,2060568,2227821,167254
242781,2018,37057250,1236559,1236559,1336929,100370
292000,2018,51507000,1085096,1085096,1175039,89943
115470,2018,36342900,1053861,1053861,1139412,85550
101793,2018,22953944,1215569,1215569,1314236,98666
176573,2018,121826000,6522980,6522980,7052497,529517
173033,2018,107026000,2413881,2413881,2609842,195961
132245,2018,11916000,260587,260587,281746,21159
32051,2018,40262600,1595178,1595178,1724657,129479
216153,2018,15510848,414485,414485,448128,33643
164730,2018,11269600,435741,435741,471119,35378
233376,2018,19952000,203748,203748,220286,16538
247914,2018,26627600,1080010,1080010,1167675,87665
226861,2018,40626800,1263376,1263376,1365993,102617
261295,2018,64199520,3275585,3275585,3541465,265880
114059,2018,20419600,731445,731445,790840,59395
241816,2018,66389000,2683268,2683268,2901076,217808
177339,2018,149790200,6297550,6297550,6808714,511165
97547,2018,115295960,3953382,3953382,4274283,320901
163999,2018,63235800,1312052,1312052,1418550,106498
62537,2018,31721800,1325580,1325580,1433181,107601
288878,2018,92518600,4566741,4566741,4937425,370684
121064,2018,13865400,546843,546843,591254,44411
105373,2018,19457560,1095402,1095402,1184314,88912
44173,2018,8024000,418297,418297,452250,33953
13898,2018,19960612,659881,659881,713443,53562
83670,2018,172485200,7216638,7216638,7802532,585894
183283,2018,58978000,1981226,1981226,2142235,161010
120716,2018,26849600,1248462,1248462,1349799,101338
56554,2018,22757776,940154,940154,1016468,76314
18347,2018,17879600,1167112,1167112,1261849,94736
229411,2018,236494200,18545615,18545615,20051019,1505403
183261,2018,66887000,1918517,1918517,2074285,155768
127137,2018,90897864,1832885,1832885,1984187,151302
198028,2018,18989400,465783,465783,503725,37942
170757,2018,19331320,1130712,1130712,1222492,91779
149828,2018,26499440,1220980,1220980,1320086,99106
173685,2018,40361088,1313014,1313014,1419616,106603
184262,2018,55430000,2764184,2764184,2988564,224380
46742,2018,130316804,3650023,3650023,3946321,296298
185476,2018,27168480,844627,844627,913187,68560
61449,2018,31176400,1092409,1092409,1181079,88670
65144,2018,27317200,897811,897811,970700,72889
191259,2018,19541000,239324,239324,258750,19426
73287,2018,12520000,546611,546611,590979,44368
137324,2018,47004400,1398708,1398708,1512259,113551
82939,2018,40667440,1863860,1863860,2015147,151287
14869,2018,39842440,1308646,1308646,1414911,106265
210698,2018,104825200,4654917,4654917,5032830,377913
86229,2018,186338000,8361834,8361834,9040613,678779
139169,2018,105700200,4593114,4593114,4966034,372921
237266,2018,26783664,1181077,1181077,1276978,95901
215282,2018,76374000,4981910,4981910,5386286,404376
233483,2018,63043400,1943948,1943948,2101736,157788
80066,2018,63069400,2731879,2731879,2953647,221768
290963,2018,21793800,680454,680454,735740,55286
105872,2018,22603800,393252,393252,425184,31932
127423,2018,24684900,1036303,1036303,1120438,84135
41275,2018,47702000,2288463,2288463,2474254,185791
203051,2018,20124200,911811,911811,985821,74011
148942,2018,61535000,3114528,3114528,3367340,252812
238967,2018,35740000,1570912,1570912,1698436,127524
12107,2018,18325600,514546,514546,556331,41785
112371,2018,21034400,693287,693287,749609,56322
220516,2018,15777600,476310,476310,514971,38662
231108,2018,59087000,4183807,4183807,4523412,339605
24343,2018,42995000,1717240,1717240,1856685,139445
144731,2018,44416200,1944994,1944994,2102867,157873
210266,2018,163892480,5143354,5143354,5560971,417617
101643,2018,37297200,1576935,1576935,1704935,127999
58992,2018,92441848,4686136,4686136,5066573,380437
165733,2018,28004000,729766,729766,789000,59234
255277,2018,6919600,140523,140523,151929,11406
181300,2018,16972000,432043,432043,467117,35073
152719,2018,37112600,1603280,1603280,1733431,130151
184269,2018,44864800,1242187,1242187,1343014,100827
257784,2018,17055680,740326,740326,800452,60126
269938,2018,19280100,404771,404771,437643,32871
72171,2018,6449120,178577,178577,193071,14495
178642,2018,71287000,3964559,3964559,4286357,321799
150878,2018,24349800,1155659,1155659,1249511,93853
231805,2018,36638552,1526478,1526478,1650381,123902
7793,2018,49633600,2538162,2538162,2744216,206054
273044,2018,52475424,1700404,1700404,1838433,138030
204069,2018,43975400,1722467,1722467,1862280,139813
12754,2018,20000000,532164,532164,575369,43205
48140,2018,48266000,1831616,1831616,1980326,148709
136191,2018,24455200,1010211,1010211,1092233,82022
176973,2018,12277000,241728,241728,261378,19650
82189,2018,166515200,8531935,8531935,9224561,692625
259508,2018,32414600,1228591,1228591,1328314,99723
265961,2018,67768528,2887799,2887799,3122223,234424
21993,2018,53472000,1263094,1263094,1365706,102612
146126,2018,26352100,774014,774014,836839,62826
195849,2018,37557600,1442871,1442871,1560188,117317
142567,2018,62773200,2921744,2921744,3158901,237157
83764,2018,67192400,3029856,3029856,3275786,245930
200158,2018,28905500,839270,839270,907393,68123
34577,2018,14577200,507796,507796,549028,41232
187644,2018,18069000,311072,311072,336321,25249
226707,2018,40671560,2195529,2195529,2373737,178208
137482,2018,57511480,1986245,1986245,2147476,161231
187978,2018,61713700,2194728,2194728,2372925,178197
40831,2018,24322000,983027,983027,1062892,79865
145602,2018,7849600,226029,226029,244395,18366
43763,2018,37977600,1299224,1299224,1404758,105535
205850,2018,62130353,2052937,2052937,2219571,166634
36864,2018,103540564,4068368,4068368,4398681,330313
194042,2018,23075640,637445,637445,689186,51741
97128,2018,25698000,1420191,1420191,1535476,115285
285378,2018,33552800,587412,587412,636101,48689
287123,2018,25100200,742937,742937,803245,60308
20664,2018,14076000,580820,580820,627964,47144
204432,2018,50923280,2122742,2122742,2295043,172301
251800,2018,34383000,534703,534703,578178,43475
270121,2018,16159600,531391,531391,574533,43142
96521,2018,50464052,2050232,2050232,2216677,166444
230060,2018,39020200,2080288,2080288,2249143,168855
140236,2018,68541000,2807915,2807915,3035840,227925
100315,2018,26557104,663845,663845,717729,53884
202445,2018,83684900,1069180,1069180,1155964,86784
109943,2018,43550924,1951690,1951690,2110121,158431
290737,2018,17443400,458285,458285,495704,37419
216313,2018,78188000,3027899,3027899,3273700,245800
203013,2018,140088000,8816018,8816018,9531678,715659
50167,2018,25901360,983202,983202,1063169,79967
213178,2018,32754780,953123,953123,1030487,77364
92262,2018,5853600,143991,143991,155679,11688
96598,2018,47080800,1582605,1582605,1711078,128473
155220,2018,21654000,623829,623829,674464,50635
150883,2018,25605000,1197398,1197398,1294609,97211
183253,2018,59619400,1791863,1791863,1937321,145458
3102,2018,73356600,3501132,3501132,3785419,284287
51423,2018,32966512,1226135,1226135,1325658,99524
57394,2018,15623200,578667,578667,625643,46975
260769,2018,22722572,970798,970798,1049606,78808
62087,2018,79951800,2867157,2867157,3099890,232734
73924,2018,18916800,787396,787396,851333,63937
88694,2018,117276000,4864579,4864579,5259548,394970
257126,2018,29924400,1096252,1096252,1185278,89026
237806,2018,29261600,1405701,1405701,1519800,114099
223233,2018,32453400,1086305,1086305,1174479,88174
15050,2018,83832000,4554877,4554877,4924594,369717
235164,2018,21325836,530673,530673,573788,43115
169912,2018,172641612,6407495,6407495,6927658,520162
85444,2018,98543000,2414418,2414418,2610433,196015
197290,2018,57268000,1709593,1709593,1848437,138844
250353,2018,29600000,959499,959499,1037390,77891
202406,2018,50584000,1865937,1865937,2017393,151456
38511,2018,44372200,1607908,1607908,1738450,130541
259744,2018,25557800,1150659,1150659,1244057,93398
214276,2018,70885200,4675669,4675669,5055212,379543
81459,2018,65561400,2528159,2528159,2733484,205325
249632,2018,31193900,1074205,1074205,1161450,87246
229567,2018,84135600,4303755,4303755,4653086,349331
5799,2018,51369000,1757388,1757388,1900106,142719
93655,2018,111439000,5810036,5810036,6281654,471618
193804,2018,38673000,1219469,1219469,1318476,99007
249006,2018,192348000,3656675,3656675,3960097,303422
73430,2018,31802670,1729967,1729967,1870406,140439
217754,2018,118352000,3567196,3567196,3856771,289575
128728,2018,21923960,859903,859903,929700,69797
144383,2018,93776600,3602759,3602759,3895219,292460
200161,2018,23028268,362499,362499,391923,29424
150037,2018,38166860,1935351,1935351,2092446,157095
88891,2018,193062100,11383480,11383480,12307498,924018
112166,2018,60121660,2695745,2695745,2914558,218813
94234,2018,28862100,1373267,1373267,1484738,111471
202280,2018,14934200,299366,299366,323704,24338
232388,2018,45880924,2762860,2762860,2987130,224269
247276,2018,60264824,2108586,2108586,2279762,171176
212229,2018,46405000,2031602,2031602,2196509,164908
265820,2018,387260676,27897014,27897014,30161504,2264491
249381,2018,12060120,468453,468453,506477,38024
37411,2018,39033893,1280360,1280360,1384286,103925
43317,2018,62333840,3556270,3556270,3844929,288658
109618,2018,47858800,1315047,1315047,1421852,106805
169279,2018,35694800,1051329,1051329,1136710,85381
294444,2018,22624600,656024,656024,709419,53396
23572,2018,23779000,945456,945456,1022256,76800
291728,2018,14808700,622430,622430,673050,50620
87873,2018,78158400,2581364,2581364,2790949,209585
106437,2018,60585000,1843973,1843973,1993708,149734
218074,2018,209538000,7296714,7296714,7889343,592628
150641,2018,32315680,1420575,1420575,1535887,115312
227792,2018,51090800,2379865,2379865,2573036,193171
267455,2018,40938900,1623914,1623914,1755738,131823
138494,2018,69191996,3628810,3628810,3923357,294546
9765,2018,57072200,1559800,1559800,1686407,126607
265434,2018,27889800,970112,970112,1048856,78744
161390,2018,24894200,937096,937096,1013183,76087
163548,2018,34272700,1771535,1771535,1915329,143793
159935,2018,21049600,773856,773856,836674,62818
27463,2018,17440000,882263,882263,953895,71632
134053,2018,30322840,1015484,1015484,1097920,82435
73856,2018,38749000,1773640,1773640,1917678,144038
240884,2018,67583920,3476703,3476703,3758952,282249
241666,2018,33860600,799814,799814,864764,64949
178773,2018,16806600,442382,442382,478309,35927
119510,2018,16071600,626051,626051,676873,50822
94660,2018,34348600,1054337,1054337,1139926,85589
24056,2018,46049840,2138696,2138696,2312335,173640
22590,2018,53394000,2349243,2349243,2539929,190685
241680,2018,30198400,645333,645333,697714,52381
96572,2018,37757760,1680175,1680175,1816564,136389
231269,2018,38152000,1905477,1905477,2060143,154665
61014,2018,32901280,999984,999984,1081195,81212
33992,2018,74709000,3113498,3113498,3366334,252837
279993,2018,57651000,3031741,3031741,3277941,246200
55540,2018,32568800,1629191,1629191,1761440,132249
86869,2018,48163020,1789512,1789512,1934853,145341
246415,2018,53631900,819306,819306,885833,66527
17936,2018,45486000,2031061,2031061,2195950,164888
65325,2018,34466800,1462249,1462249,1580947,118699
145712,2018,67059080,2708412,2708412,2928280,219868
77868,2018,46176600,1324301,1324301,1431847,107546
154095,2018,26881000,1236926,1236926,1337331,100405
228992,2018,96262600,4433447,4433447,4793309,359863
115966,2018,34954000,1495971,1495971,1617402,121431
185797,2018,142420400,5195272,5195272,5616976,421704
196947,2018,25054000,899140,899140,972123,72983
